TRACK_ID,caption
track_1292126,"A soulful trumpet melody plays over a mellow piano arpeggio in a live performance. || trumpet, piano, live, performance"
track_1292128,"A slow, emotional ballad featuring strings and piano. Keywords: emotional, ballad, strings, piano."
track_1292129,"A soothing instrumental piece with synthesized strings and harp playing together, creating a calming and relaxing atmosphere. Keywords: soft, calming, relaxing, instrumental."
track_1292130,"A poignant piano melody weaves through the sounds of gentle rain falling on a rooftop. || emotional, melodic, calming, serene"
track_1292155,"A loud, distorted electronic instrumental with heavy synthesizers and drums playing an aggressive, fast-paced techno beat. Keywords: aggressive, fast-paced, distorted, electronic."
track_1292158,"A piercingly loud, distorted electronic sound takes center stage in this track. Keywords: heavy, aggressive, distorted, electric."
track_1292159,"A gritty, heavily processed male vocal scream over a fuzzy, distorted electronic drum beat with heavy reverberation. Keywords: grunge, urban, edgy, raw."
track_1292329,"A powerful and epic instrumental piece with drums, bass, strings, and electric guitar. Keywords: action, adventure, dynamic, heroic."
track_1292328,"A cinematic orchestral piece builds tension with an intense brass section, suspenseful strings, and heavy drums accompanying a simple piano line. Keywords: epic, dramatic, suspenseful, intense."
track_1292331,"A soothing instrumental with gentle piano and synth pad chords, accompanied by a reverberant cello melody, evoking a calming, dreamy atmosphere. Keywords: calming, dreamy, soft, serene."
track_1292330,"A fast and energetic electronic techno piece with loud beats and synthesizers, creating an urban atmosphere. Keywords: electronic, techno, urban, intense."
track_1292332,"A poignant, slow-paced classical piece featuring a string section playing a single chord, evoking deep emotion and contemplation. Keywords: poignant, slow, classical, strings."
track_1292333,"A slow ambient electronic piece with a relaxing and meditative mood featuring synthesizers, piano, drums, bass, and electric guitar. Keywords: ambient, electronic, meditative, relaxing."
track_1292334,"A grand orchestral piece with lush strings, percussive drums, and a wide array of brass instruments playing an epic melody. || orchestral, grand, lush, epic"
track_1292335,"A soothing instrumental ambient piece with gentle synth keys and a distant, sustained string melody creates a relaxing soundscape perfect for meditation or background ambiance. Keywords: ambient, meditation, soft, relaxing."
track_1292336,"The low quality recording features an emotional song that consists of a sad piano melody over smooth synth keys and mellow strings. It sounds passionate, emotional, sad, and heartfelt. || sad, emotional, passionate, heartfelt"
track_1292337,"The low quality recording features a wide sustained strings melody over mellow piano chords and soft kick hits. It sounds emotional and passionate. Keywords: sustained strings, mellow piano, soft kick, emotional."
track_1292338,"Melancholic piano piece played beautifully with a grandiose feeling. || grandiose, beautiful, melancholic, piano"
track_1292380,"A fast and energetic electronic techno piece with loud beats and synthesizers, creating an immersive atmosphere suitable for a video game soundtrack. Keywords: electronic, techno, fast, energetic."
track_1292385,"A slow classical piece featuring piano and violin playing a tender melody over a wide string accompaniment. Keywords: classical, slow, melodic, tender."
track_1292384,"A slow ambient classical piece featuring a wide strings section playing a waltz with a quiet, sustained synth holding high-pitched notes above. Keywords: slow, ambient, classical, waltz, synth."
track_1292387,"Melancholic instrumental music features acoustic guitar and piano, evoking sadness but also hope through minor key harmony and slow tempo. Keywords: melancholy, instrumental, acoustic guitar, piano."
track_1292386,"A poignant instrumental piece featuring a violin playing the main melody over a piano arpeggio and a string section creating a somber mood. Keywords: poignant, violin, piano, strings."
track_1292393,"A synth swells and falls in an ominous, foreboding manner, evoking feelings of unease and dread. Keywords: ominous, foreboding, unease, dread."
track_1292391,"A cinematic orchestral piece featuring a wide strings section playing a long note while an epic percussion and a choir hit one single chord, creating an atmosphere of tension and revelation suitable for a thriller movie's climax scene. Keywords: cinematic, orchestral, tension, revelation, thriller."
track_1292687,"Bright and uplifting pop-rock with melodic guitar, punchy drums, and shimmering synths. | Pop Rock, Melodic, Upbeat, Shimmering"
track_1292489,"A pulsating EDM instrumental with heavy synthesizer and synth drums, creating an electrifying atmosphere suitable for a nightclub or dance club. Keywords: electronic dance music, high energy, vibrant, nocturnal."
track_1292691,"A melodic instrumental piece with a medium tempo features a whistle harmony and rhythmic acoustic guitar. The keyboard and bass lines complement the percussion in the background. Keywords: whistle, harmony, acoustic guitar, percussion."
track_1292795,"The low quality recording features a passionate trumpet melody played over smooth double bass and mellow piano chords. It sounds emotional, passionate, and soulful. || passionate, trumpet, double bass, piano"
track_1292796,"Melancholic instrumental music features a piano playing a waltz with a string section providing backing, evoking a feeling of sadness but also hopefulness through the melody's progression. Keywords: melancholic, waltz, piano, strings."
track_1292797,"A poignant melody played on the grand piano evokes feelings of hope and resilience during a challenging time. Keywords: emotional, uplifting, piano, resilience."
track_1293572,"A classical piece played on a harpsichord and a flute, accompanied by strings in the background. || classical, harpsichord, flute, strings"
track_1293518,"A pop instrumental with a catchy melody featuring drums, bass, and an ukulele-like instrument playing the main tune. Keywords: happy, fun, joyful, carefree."
track_1293660,"A soothing instrumental piece with gentle piano and guitar arpeggios, accompanied by harp and drums, creating a calming and relaxing atmosphere. Keywords: soft, melodic, peaceful, harmonious."
track_1293661,"A soothing instrumental piece with gentle piano and guitar arpeggios, accompanied by a harp melody and soft drums, creating a calming atmosphere suitable for a coffee shop background. Keywords: soft, melodic, relaxing, ambient."
track_1293698,"A soothing instrumental piece with gentle guitar and piano melodies, accompanied by a subtle bass and ambient background vocals. Keywords: calming, melodic, soft, serene."
track_1293701,"A sentimental instrumental piece with acoustic guitar and piano melodies, accompanied by gentle drums and strings, evoking a hopeful feeling. Keywords: emotional, heartfelt, soothing, uplifting."
track_1293705,"A pulsing and upbeat instrumental rock piece with electric guitar, bass, drums, and synthesizers. Keywords: rock, instrumental, energetic, vibrant."
track_1293707,"A bright and energetic pop rock song featuring drums, bass, electric guitar, and synthesizer. | Pop Rock, Electric Guitar, Bass, Synthesizer"
track_1293729,"A strings orchestra plays a sentimental melody with violin, cello, and piano, accompanied by chimes and bells, creating an emotional and heartfelt atmosphere. Keywords: orchestral, sentimental, melody, chimes, bells."
track_1293730,"A gentle melody plays softly, featuring a violin and a piano creating a calming atmosphere. Keywords: soft violin, calming atmosphere, gentle melody, piano accompaniment."
track_1293910,"A lively pop-rock song with an upbeat tempo featuring electric guitar, drums, and synthesizers. Keywords: catchy, energetic, melodic, driving."
track_1293996,"A passionate male vocalist sings this emotional melody. Keywords: passionate, male vocals, emotional, melody."
track_1294004,"A male vocalist sings this emotional melody. The tempo is medium with an acoustic guitar accompaniment and no other instrumentation. The song is emotional, passionate, sentimental, and romantic."
track_1294099,"A fast-paced electronic dance piece with loud beats and synthesizers, creating an energetic atmosphere suitable for a nightclub or festival. Keywords: electronic dance, techno, loud beats, synthesizers."
track_1294205,"Bright and catchy indie rock with simple yet uplifting melodies featuring electric guitar, bass guitar, drums, and synthesizer sounds. | indie rock, catchy, bright, uplifting"
track_1294115,"A repetitive, high-pitched electronic melody plays in the background of a loud house dance beat. Keywords: repetitive, high-pitched, electronic, melodic, house, dance."
track_1294207,"The catchy tune features a jangling guitar and shimmering cymbals in an upbeat pop instrumental. | Pop, guitar, percussion, cheerful"
track_1294206,"A lively electronic dance piece with a techno beat and synth layers, creating an energetic atmosphere suitable for a nightclub or festival. Keywords: electronic dance, techno beat, synth layers, energetic atmosphere."
track_1294211,"A rock song with an electric guitar playing a simple tune, a distorted bass guitar in the background, and acoustic drums providing a hard-hitting beat. Keywords: rock, electric guitar, distorted bass, acoustic drums."
track_1294208,"A sentimental piano piece played over a mellow synth pad and sustained strings evokes a sense of longing. || sentimental, piano, synth pad, strings"
track_1294217,"A fast-paced rock song with drums and electric guitar featuring aggressive and energetic sound. Keywords: Rock, drums, electric guitar, aggressive."
track_1294520,"A relentless, high-intensity techno beat with heavy drum machine percussion and distorted bassline. | techno, loud, energetic, aggressive"
track_1294600,"A fast-paced rock instrumental features an electric guitar playing a solo with heavy effects and a distorted bass guitar accompanying it on the background. The drummer plays a loud and aggressive beat on the acoustic drums. Keywords: rock, instrumental, electric guitar, aggressive."
track_1294521,"A boomy, distorted electronic instrumental with heavy synthesizers and a fast-paced beat. Keywords: loud, aggressive, heavy, synthesizer."
track_1294614,"A male vocalist sings this hip hop song. The tempo is medium with synthesiser arrangements, groovy bass line, keyboard accompaniment, steady drumming rhythm and percussion hits. The song is youthful, passionate, groovy, compelling and has a dance groove. This song"
track_1294621,"A male vocalist sings this spirited rap. The tempo is fast with synthesiser arrangements, digital drums and bass lines. The song is youthful, enthusiastic, groovy, pulsating and has a dance groove. This song is contemporary Rap/Hip-Hop."
track_1294702,"A dark and moody electronic piece with synthesizers, drums, and bass. Keywords: electronic, dark, moody, synthesizer."
track_1294624,"A passionate male vocalist sings this emotional rap. The tempo is medium with an electric guitar accompaniment, steady drumming rhythm, keyboard harmony and synthesiser arrangements. The song is youthful, passionate, emotional, persuasive, compelling and groovy. This song is contemporary Hip-H"
track_1294740,"A male vocalist sings this melodic pop rock song. The tempo is medium with an electric guitar lead, drums, bass and keyboard accompaniment. The song is catchy, youthful, energetic, enthusiastic and has a dance groove. Keywords: melodic, pop rock, male"
track_1294727,"A dark and moody electronic piece with synthesizers, drums, and bass, creating an atmospheric soundscape suitable for a soundtrack. Keywords: electronic, ambient, moody, atmospheric."
track_1294742,"A melodic rock song featuring drums, guitar, bass, and piano. | Rock, drums, guitar, bass."
track_1294741,"A passionate male vocalist sings this emotional cover of a pop rock song. Keywords: passionate, male vocals, emotional, cover."
track_1294744,"A male vocalist sings this energetic rock song. The tempo is fast with vigorous electric guitar lead, groovy bass lines and punchy drumming. The song is youthful, spirited, enthusiastic, and has a heavy metal vibe. Keywords: Rock, Male vocals, Fast tempo,"
track_1294743,"A male vocalist sings this electronic dance piece. The tempo is fast with synthesiser articulation, heavy bass lines and drum machine beats. The music is youthful, pulsating, electrifying, and has a dance groove. Keywords: electronic dance, synthesiser articulation, heavy"
track_1294747,"A male vocalist sings this cool pop rock song. The tempo is medium with a groovy bass line, keyboard accompaniment, electric guitar and drums. The song is catchy, engaging, melodic, youthful and has a dance groove. This song is Pop Rock. Keywords"
track_1294745,"A male vocalist sings this emotional melody. The song is medium tempo with a groovy bass line, keyboard accompaniment, acoustic drums and electric guitar riffs. The song is a melodic pop rock. Keywords: emotional, medium tempo, groovy bass line, keyboard"
track_1294749,"A grungy and energetic rock track with a fuzzy electric guitar, heavy bass, punchy drums, and a raw male vocal. | rock, grunge, energetic, aggressive"
track_1294750,"A male vocalist sings this energetic rock song. The tempo is fast with an electric guitar lead, drums, bass and synthesiser accompaniment. The song is youthful, spirited, melodic, engaging and has a dance groove. Keywords: Rock, Male vocals, Fast tempo"
track_1294751,"A passionate male vocalist sings this emotional melody. Keywords: passionate, male vocals, emotional, melody."
track_1294765,"A male vocalist sings this emotional melody. The song is medium tempo with an acoustic guitar accompaniment and vocal backup. The song is emotional and passionate. The song has poor audio quality with ambient noise. Keywords: emotional, passionate, medium tempo, acoustic guitar accompaniment"
track_1294768,"The low quality recording features a jazz song that consists of shimmering cymbals, groovy bass guitar, wide electric guitar chords, and passionate trumpet melody. It sounds energetic, addictive and passionate. Jazz, Instrumental, Pop, Soul-R&B"
track_1294767,"A melodic rock piece with a clean electric guitar playing a repeating theme, punchy kick and snare hits, shimmering hi hats, and energetic drums. | Rock, Electric guitar, Drums, Hi hats"
track_1294772,"A heavy and energetic rock piece with distorted electric guitar, hard-hitting drums, and a grungy bassline. Rock, Heavy, Energy, Grunge."
track_1294769,"A pulsing electronic piece with synth leads and drums builds up tension before transitioning into a melodic section featuring acoustic guitar and piano. Keywords: electronic, tension, transition, melodic."
track_1294773,"A melodic and upbeat instrumental pop-rock piece with drums, bass, electric guitar, and synthesizer sounds. Keywords: pop-rock, instrumental, uplifting, energetic."
track_1294776,"A melodic and energetic rock piece with drums, bass, electric guitar, and synthesizer sounds. Keywords: rock, melodic, energetic, instruments."
track_1294779,"A funky instrumental song with medium tempo percussion, groovy bass line, electric guitar lead and keyboard harmony. Keywords: funky, instrumental, medium tempo, percussion."
track_1294778,"The low quality recording features a groovy instrumental song that consists of a punchy kick, shimmering cymbals, groovy bass guitar and wide electric guitar chords. It sounds energetic, addictive and like something you would hear in an 80s video game soundtrack."
track_1294783,"A boomy, heavy instrumental with a fast tempo and loud synthesised drumming is played. Keywords: boomy, heavy, instrumental, fast tempo, loud synthesised drumming."
track_1294803,"A hypnotic, repetitive melody played at a medium pitch is being distorted and manipulated with delay. Keywords: hypnotic, repetitive, medium pitch, distorted."
track_1294821,"A melodic rock piece with drums, guitar, and bass that conveys an emotional mood. Keywords: rock, drums, guitar, bass."
track_1294825,"A melodic rock piece with drums and guitar, conveying a feeling of determination. Keywords: rock, drums, guitar, determined."
track_1294827,"A melancholic acoustic guitar piece with fingerstyle playing and soft vocals over a slow rock beat. Keywords: acoustic guitar, fingerstyle, soft vocals, slow rock."
track_1294881,"A groovy rock song features a male vocalist rapping over punchy drums and electric guitar chords. The bass is funky and repetitive, adding to the overall cool vibe of the track. Keywords: rock, groovy, cool, repetitive."
track_1294885,"A fast and energetic rock piece with drums, guitar, bass, and synthesizer sounds. Electric guitar, drums, and synthesizer. Rock, electronic, experimental."
track_1294883,"A groovy electronic dance piece with a techno beat and drums, featuring synthesizers, bass, and keyboard. Keywords: electronic, dance, techno, groovy."
track_1294886,"A lively rock and roll song features an energetic male vocalist singing over funky bass lines, electric guitar riffs, punchy drums, and keyboard accompaniment. Keywords: rock, roll, energetic, male vocals."
track_1294933,"A female vocalist sings this joyful Christmas Carol. The song is medium tempo with a steady drumming rhythm, groovy bass line, piano accompaniment and string section harmony. The song has a festive and cheerful mood. Keywords: Christmas, Carol, Female, Singing,"
track_1294934,"A female vocalist sings this emotional melody. Keywords: melodic, emotional, female vocals, singing."
track_1294935,"A poignant violin solo weaves through a solemn classical piece accompanied by subtle drums and cello, evoking deep emotion. || violin, classical, emotional, poignant"
track_1294936,"A joyful classical piece played on piano and violin, accompanied by drums and bass, creating a heartwarming atmosphere. Keywords: classical, piano, violin, heartwarming."
track_1294937,"A female vocalist sings this melodious Christmas Carol. The song is medium tempo with a steady drumming rhythm, groovy bass line and piano accompaniment. The song is emotional and passionate. Keywords: Christmas Carol, Female Vocalist, Medium Tempo, Emotional, Passionate"
track_1294938,"A festive female vocalist sings this cheerful holiday tune. Keywords: Christmas, holiday, female vocals, joyful."
track_1294940,"A soothing classical piece featuring violin and piano with gentle drums and cello creating a calming atmosphere. Keywords: classical, violin, piano, drums."
track_1294941,"A soft, slow classical piece featuring piano and violin, creating a relaxing mood suitable for a summer setting. Keywords: classical, piano, violin, relaxing."
track_1294942,"A hauntingly beautiful classical piece featuring a male vocalist singing an ethereal melody over a gentle piano arpeggio and sustained strings creates a dreamy, otherworldly atmosphere. Keywords: haunting, beautiful, classical, ethereal."
track_1295054,"A thrilling, orchestral piece with cinematic elements featuring drums, strings, and brass in an epic mood. Keywords: action, adventure, epic, powerful."
track_1294943,"A female vocalist sings this delightful melody. The song is medium tempo with a groovy bass line, steady drumming rhythm, keyboard accompaniment and guitar strumming. The song has a happy, fun, care free and joyful vibe. Keywords: female vocal, medium"
track_1295062,"A thrilling and epic orchestral piece featuring drums, strings, and brass building up tension before descending into tranquility with a piano solo. Keywords: orchestral, epic, tense, tranquility."
track_1295098,"A chill electronic piece with synth beats and drums, creating a relaxing atmosphere. Keywords: chill, electronic, ambient, relaxing."
track_1295409,"A dark and moody electronic piece with synthesizers, drums, and bass, creating an atmospheric soundscape. Keywords: electronic, dark, moody, atmospheric."
track_1295407,"The heavy metal song features a distorted electric guitar playing a repeated chord progression over punchy kick and snare hits. | distortion, heavy metal, repetitive chord progression, punchy kick and snare hits"
track_1295411,"A fast and energetic electronic rock piece with drums, guitar, and synthesizer sounds. Keywords: electric guitar, synthesizer, rock, energetic."
track_1295413,"A pulsating electronic dance track with heavy synthesizers and a driving beat, creating an immersive atmosphere perfect for a nightclub or dance party. Keywords: electronic dance, synthesizers, driving beat, immersive atmosphere."
track_1295415,"A high-energy dance track with a synth-driven melody, heavy bass, and electric guitar. | dance, electronic, upbeat, energetic"
track_1295414,"A digital drum is playing a groovy beat with a heavily reverbed and delayed synth bassline while a fuzzy synth sound is playing a melody on top of it. This song may be playing in a club. Keywords: digital drum, groovy beat, reverbed synth bass"
track_1295416,"A slow electronic piece with drums and synthesizers creates a dark and dreamy soundscape, perfect for a film score. Keywords: ambient, electronic, dark, dreamy."
track_1295417,"A pulsating electronic dance track with a synth-driven melody, heavy bass, and electric guitar. | electronic, dance, synth, electric guitar"
track_1295419,"A groovy electronic dance track with a repetitive synth bassline and punchy '4 on the floor' kick pattern. Keywords: electronic dance, synth bassline, punchy kick, repetitive."
track_1295418,"A pulsating electro track with heavy drum beats and synth bassline, creating an energetic atmosphere suitable for dancing. Keywords: electronic dance music, techno, house, EDM."
track_1295498,"A soft, ambient electronic piece that feels like floating in space. Keywords: calming, relaxing, atmospheric, dreamy."
track_1295654,"A solemn Christian hymn sung by a female vocalist accompanied by piano and acoustic guitar. Keywords: gospel, worship, spiritual, prayerful."
track_1295655,"A passionate female vocalist sings this emotional melody with accompaniment of piano and guitar arpeggios, groovy bass line, steady drumming rhythm, and shimmering cymbals. The song is a blend of pop, jazz, and blues. Keywords: passionate,"
track_1295656,"A soft female vocalist sings this tender lullaby. Keywords: soothing, calming, peaceful, serene."
track_1295658,"A poignant instrumental piece featuring violin, cello, and piano evokes deep emotions with its slow tempo and gentle melody. Keywords: poignant, instrumental, violin, cello, piano."
track_1295657,"A soothing instrumental piece with calming synthesizers and melodic strings. Keywords: soft, relaxing, ambient, meditative."
track_1295659,"A soothing instrumental piece featuring gentle piano melodies and underlying harmonies from acoustic and electric guitars. Keywords: calming, melodic, relaxing, soft."
track_1295661,"A female vocalist sings this passionate melody. The tempo is medium with a groovy bass line, steady drumming rhythm, keyboard harmony and guitar accompaniment. The song is emotional, passionate, sentimental, romantic and soulful. Keywords: passionate, emotional, sentimental, romantic"
track_1295712,"A fast and energetic electronic techno track with loud beats and synthesizers, creating an immersive and vibrant atmosphere suitable for dancing. Keywords: dance, electronic, techno, vibrant."
track_1295710,"The music is an electronic instrumental with a melodic synth and heavy drum beat. Keywords: upbeat, energetic, vibrant, danceable."
track_1295716,"A repetitive electronic melody is accompanied by punchy kick and shimmering hi hats, creating an energetic atmosphere suitable for dancing. | electronic, dance, energetic, repetitive"
track_1295713,"The song is an instrumental with a medium tempo and features a groovy bass line, electric guitar harmony, steady drumming rhythm, keyboard accompaniment, and guitar feedback. The song is youthful, energetic, passionate, and has a poor audio quality. Keywords: groovy"
track_1295720,"A joyful and magical piece of music for children's content plays in the background. Keywords: kids, fun, playful, enchanting."
track_1295900,"A repetitive, distorted electronic kick drum beat plays in the background of this experimental techno track, creating an intense atmosphere suitable for a nightclub or dance club. Keywords: experimental, techno, intense, nightclub."
track_1295901,"A fuzzy, distorted electronic sound is played continuously throughout this audio track. | fuzzy, distorted, electronic, continuous"
track_1295916,"A synthesizer leads the electronic instrumental with a groovy bassline and drums in the background, creating an ambient techno atmosphere perfect for dancing. Keywords: Synthesizer, Electronic, Ambient, Techno, Dancing."
track_1295917,"A fast and loud electronic dance piece with synthesizers and drums, creating an energetic and upbeat atmosphere. Keywords: electronic dance, fast, loud, synthesizers, drums."
track_1296034,"The low quality recording features a wide synth pad chord played over a mellow piano melody and sustained strings chords. It sounds mystical, suspenseful and haunting. Keywords: mystical, suspenseful, haunting, low quality recording."
track_1296045,"A hypnotic, repetitive synth track with a hypnotic, repetitive structure. Keywords: psychedelic, hypnotic, repetitive, synth."
track_1296039,"A haunting synth melody weaves through the ambient sounds of a bustling city street. | Synth, urban, eerie, ambient."
track_1296197,"A bright and uplifting pop rock track with drums, guitar, and piano. | Pop, Rock, Upbeat, Inspiring"
track_1296048,"A slow ambient instrumental piece with a relaxing mood featuring synthesizers and piano. Keywords: ambient, slow, relaxing, instrumental."
track_1296295,"A passionate male vocalist sings this spirited Latin pop melody. The song is upbeat, catchy, engaging, vivacious and has a dance groove with the accompaniment of an enthusiastic trumpet harmony, keyboard accompaniment, acoustic rhythm guitar, syncopated electric bass line and energetic"
track_1296198,"A passionate female vocalist sings this emotional melody. Keywords: passionate, female vocals, emotional, melodic."
track_1296353,"A passionate male vocalist sings this emotional melody with accompaniment of acoustic guitar and subtle bass line. The song is a blend of pop and folk genre with additional percussion instruments. Keywords: passionate, emotional, melodic, acoustic."
track_1296299,"A repetitive instrumental electronic dance song with a fast tempo and an energetic drum machine beat featuring synthesizers, bass, and keyboard sounds. Keywords: electronic dance, repetitive, fast tempo, energetic."
track_1296596,"A passionate rock ballad features a distorted electric guitar melody over a groovy bass and simple acoustic drums. Keywords: rock, ballad, electric guitar, distorted."
track_1296365,"The low quality recording features an electro song that consists of repetitive synth bass and distorted electric guitar chords played over punchy ""4 on the floor"" kick pattern. It sounds energetic and groovy. || electro, dance, energetic, groovy"
track_1296779,"A poignant melody weaves through the composition, evoking deep emotions with its sad and emotional tone. | sorrowful, poignant, emotional, music"
track_1296703,"A synthesized electronic piece with fast beats and a bright melody, creating an energetic atmosphere suitable for a video game soundtrack. Keywords: video game soundtrack, energetic, electronic, bright melody."
track_1296781,"A poignant piano ballad with a sense of longing and yearning. || piano, ballad, emotional, yearning"
track_1296780,"The low quality recording features an emotional piano melody played over smooth double bass. It sounds passionate and emotional. Keywords: emotional, passionate, soft, low quality."
track_1296783,"A poignant instrumental piece featuring a solo piano with a gentle arpeggio that invokes a sense of hope and emotional depth. Keywords: emotional, melodic, uplifting, piano."
track_1296782,"A gentle and emotional solo piano piece with a bluesy feel, played in a large room with reverb. Keywords: soft, emotional, bluesy, reverberant."
track_1296859,"A shimmering, ethereal melody weaves through the sounds of shimmering cymbals, plinking strings, and steady drumming in this captivating instrumental piece. Keywords: shimmering, ethereal, melody, cymbals."
track_1296858,"A lively orchestral piece with a spirited violin melody, accompanied by plinking pizzicato strings and shimmering bells, creating an uplifting and joyful atmosphere. Keywords: orchestral, violin, pizzicato, bells."
track_1296862,"A joyful instrumental piece with a melody played on a glockenspiel over wide strings and simple bass line. Keywords: happy, uplifting, melodic, simple."
track_1296860,"A shimmering, ethereal melody weaves through the composition, accompanied by plinking bells and a steady drumbeat. Keywords: shimmering, ethereal, melody, bells."
track_1296924,"A symphonic orchestra plays an emotional piece with strings, brass, and percussion, evoking a sense of drama and triumph. Keywords: orchestral, emotional, dramatic, triumphant."
track_1296863,"A quick, upbeat classical piece featuring a harpsichord melody, strings, and a bright keyboard sound; suitable for a spring-themed event or advertisement jingle. Keywords: classical, harpsichord, strings, bright keyboard."
track_1296925,"A symphonic orchestra plays an emotional piece with strings, brass, and percussion, sounding cinematic and grand like something you'd hear at the end of a heroic movie. | Cinematic, Grand, Emotional, orchestral"
track_1296926,"A full orchestra plays an epic movie soundtrack with lush strings, shimmering bells, and driving drums, conveying a sense of drama and triumph. Keywords: orchestral, movie soundtrack, epic, drama."
track_1296927,"The low quality recording features an instrumental country song that consists of acoustic rhythm guitar, shimmering cymbals, groovy bass, addictive piano melody and electric guitar licks. It sounds happy, fun and joyful. || country, acoustic, fun, joyful"
track_1296928,"A joyful and uplifting instrumental piece with a fast tempo featuring drums, bass, electric guitar, piano, and synthesizer. Keywords: happy, motivational, positive, upbeat."
track_1296929,"The low quality recording features a cover of a pop song that consists of a groovy bass, shimmering bells melody, addictive guitar licks, punchy kick and claps, tinny percussion, and some camera shuttering sound effects. It sounds happy, fun and energetic"
track_1296930,"The music is an upbeat instrumental with synthesized sounds and heavy percussion. Keywords: happy, fun, energetic, synthetic."
track_1296931,"A positive pop-rock track with a catchy melody featuring drums, bass, electric guitar, and keyboard. Keywords: uplifting, joyful, energetic, fun."
track_1296932,"A positive and uplifting pop rock song features a catchy guitar riff, punchy drums, groovy bassline, and keyboard harmony. It's energetic and has a danceable beat. Keywords: pop rock, uplifting, positive, energetic."
track_1296934,"A joyful pop-rock track with a catchy melody, featuring drums, bass, electric guitar, and synthesizer. Keywords: uplifting, fun, energetic, happy."
track_1296933,"A positive instrumental tune with a catchy melody including drums, bass, and an electric guitar. Keywords: uplifting, motivational, joyful, energetic."
track_1297412,"A funky electronic dance track with a high-energy beat and synth layers plays in the background. Keywords: funky, electronic, dance, upbeat."
track_1297357,"A soothing instrumental piece with gentle guitar arpeggios and a melodic violin, accompanied by a subtle bass and background drums creating a calming atmosphere. Keywords: soft, relaxing, peaceful, serene."
track_1297572,"A soothing guitar melody weaves through harmonies played on piano and plucked strings, creating a relaxing ambiance perfect for meditation. Keywords: calming, soothing, peaceful, tranquil."
track_1297801,"A soft, melodic classical piece featuring piano and flute creates a calming, dream-like atmosphere. Keywords: classical, soft, melodic, dreamy."
track_1297805,"A melodic composition featuring an orchestra with strings and brass playing a waltz, accompanied by a muffled acoustic drum beat and shimmering cymbals. The atmosphere is uplifting yet chaotic, suggesting a sense of resolution. Keywords: orchestral, waltz, chaos"
track_1297806,"A soothing classical piece featuring gentle piano melodies and violin harmonies over soft acoustic guitar chords. Keywords: calming, melodic, serene, peaceful."
track_1297931,"A fast techno dance instrumental with loud beats and synthesizers, creating an energetic and futuristic atmosphere. Keywords: techno, dance, electronic, ambient."
track_1297930,"A digital drum is playing a four on the floor beat with a kick on every beat and hand claps on alternate counts. A synth bassline is playing along with a repeating pattern. This song may be playing at a house party. || digital drum, four on the floor"
track_1297932,"A hypnotic, pulsating synth swells with delayed reverberation and filtered reverb effects, creating an otherworldly soundscape that feels both expansive and intimate. || hypnotic, pulsating, reverberant, filtered"
track_1297933,"A haunting electronic piece with eerie synthesizers and distorted guitar. Spooky, suspenseful, intense, sinister. || spooky, suspenseful, intense, sinister"
track_1297934,"A hypnotic, pulsating beat builds with synth bass and repetitive synth keys, layered over reverberant male speech. || health services, products, investment advice, trance"
track_1297935,"A deep house song with a repetitive bassline and punchy '4 on the floor' kick pattern. Keywords: deep house, repetitive bassline, punchy kick, danceable."
track_1298276,"A grand orchestral piece plays, evoking a sense of adventure with its epic strings and brass, accompanied by percussion and timpani. Keywords: orchestral, adventurous, epic, brass."
track_1298277,"A joyful classical orchestral piece featuring strings, piano, and drums playing an uplifting melody with a sense of achievement. || orchestra, classical, joyful, uplifting"
track_1298278,"A full orchestra plays an epic song featuring lush strings and brass sections, accompanied by percussion and choral voices, creating a grandiose atmosphere suitable for a historical drama movie soundtrack. Keywords: orchestra, epic, strings, brass, percussion, choral."
track_1298290,"A fast and energetic electronic rock piece with drums, guitar, synthesizer, and bassline. Electric guitar, synthesizer, and drums dominate the soundscape. | electric guitar, synthesizer, drums, bassline"
track_1298301,"A soft, emotional male vocal sings over a gentle acoustic guitar melody. Keywords: emotional, soft, male vocals, acoustic guitar."
track_1298302,"A soft, emotional male vocal sings over a gentle acoustic guitar arpeggio and sustained strings in this passionate love ballad. Keywords: love, ballad, emotional, soft."
track_1298305,"A male vocalist sings this emotional melody. The song is slow tempo with a guitar accompaniment, groovy bass line and percussion rhythm. The song is soft, mellow, sentimental, emotional and passionate. Keywords: soft, mellow, sentimental, emotional."
track_1298304,"A heartfelt male vocalist sings this emotional melody. Keywords: emotional, male vocals, heartfelt, melody."
track_1298306,"A soft instrumental piece with soothing melodies on acoustic guitar and piano, accompanied by gentle drums and bass, creating a relaxing atmosphere. Keywords: soft, instrumental, soothing, melodic."
track_1298307,"A joyful pop-rock piece with shimmering bells, energetic drums, and a catchy bassline. | joy, rock, pop, uplifting"
track_1298309,"A low fidelity instrumental pop-rock song featuring a wide synth pad, punchy kick and snare hits, shimmering hi hats, and a groovy bassline. Keywords: pop, rock, synth, energetic."
track_1298308,"A joyful and uplifting pop rock track with catchy melodies and a positive vibe. Keywords: uplifting, pop rock, joy, positive."
track_1298380,"A spirited rock song with drums, guitar, bass, and synthesizer. Electric, melodic, energetic, and youthful. || electric, melodic, energetic, youthful"
track_1298468,"A hypnotic, pulsating electronic dance track with heavy drums and synth textures. | deep, energetic, trance, club"
